record,contract,trade_date_iso,time,order_id,order_at,side_type,buy_sell,price,qty,page,day,mon,yy
1142,HGH2,2011-12-14,10:28:34.795,4912922,00001QGA,SPOOF,S,3.27,4,21,14,Dec,11
1143,HGH2,2011-12-14,10:28:34.795,4912923,00001QGB,SPOOF,S,3.27,4,21,14,Dec,11
1144,HGH2,2011-12-14,10:28:35.475,4913018,00001QGQ,FLIP,B,3.27,39,21,14,Dec,11
1145,HGH2,2011-12-14,10:41:55.123,4974843,00001Y2N,SPOOF,B,3.27,4,21,14,Dec,11
1146,HGH2,2011-12-14,10:41:55.330,4974854,00001Y2P,SPOOF,B,3.27,4,21,14,Dec,11
1147,HGH2,2011-12-14,10:41:55.452,4974859,00001Y2Q,SPOOF,B,3.27,4,21,14,Dec,11
1148,HGH2,2011-12-14,10:41:55.452,4974860,00001Y2R,SPOOF,B,3.27,48,21,14,Dec,11
1149,HGH2,2011-12-14,10:41:55.454,4974861,00001Y2S,SPOOF,B,3.27,4,21,14,Dec,11
1150,HGH2,2011-12-14,10:41:55.594,4974884,00001Y2T,SPOOF,B,3.27,39,21,14,Dec,11
1151,HGH2,2011-12-14,10:41:55.595,4974885,00001Y2U,SPOOF,B,3.27,4,21,14,Dec,11
1152,HGH2,2011-12-14,10:41:55.596,4974886,00001Y2V,SPOOF,B,3.27,5,21,14,Dec,11
1153,HGH2,2011-12-14,10:41:55.640,4974892,00001Y2W,SPOOF,B,3.27,37,21,14,Dec,11
1154,HGH2,2011-12-14,10:41:55.642,4974893,00001Y2X,SPOOF,B,3.27,4,21,14,Dec,11
1155,HGH2,2011-12-14,10:41:56.034,4974899,00001Y3F,FLIP,S,3.27,38,21,14,Dec,11
1156,HGH2,2011-12-14,10:46:07.809,4991925,00002081,SPOOF,S,3.26,4,21,14,Dec,11
1157,HGH2,2011-12-14,10:46:07.813,4991926,00002082,SPOOF,S,3.26,4,21,14,Dec,11
1158,HGH2,2011-12-14,10:46:07.891,4991932,00002083,SPOOF,S,3.26,4,21,14,Dec,11
1159,HGH2,2011-12-14,10:46:08.022,4991935,00002086,SPOOF,S,3.26,4,21,14,Dec,11
1160,HGH2,2011-12-14,10:46:08.612,4991999,0000208T,FLIP,B,3.26,39,21,14,Dec,11
1161,HGH2,2011-12-14,10:50:29.500,5012896,00002257,SPOOF,B,3.27,33,21,14,Dec,11
1162,HGH2,2011-12-14,10:50:29.502,5012897,00002258,SPOOF,B,3.27,4,21,14,Dec,11
1163,HGH2,2011-12-14,10:50:29.521,5012900,00002259,SPOOF,B,3.27,4,21,14,Dec,11
1164,HGH2,2011-12-14,10:50:29.649,5012902,0000225B,SPOOF,B,3.27,4,21,14,Dec,11
1165,HGH2,2011-12-14,10:50:29.649,5012903,0000225C,SPOOF,B,3.27,34,21,14,Dec,11
1166,HGH2,2011-12-14,10:50:29.651,5012904,0000225D,SPOOF,B,3.27,4,21,14,Dec,11
1167,HGH2,2011-12-14,10:50:30.070,5012940,0000225L,FLIP,S,3.27,38,21,14,Dec,11
1168,HGH2,2011-12-14,10:50:30.072,5012941,0000225M,FLIP,S,3.27,2,21,14,Dec,11
1169,HGH2,2011-12-14,10:50:36.132,5013942,0000227A,SPOOF,S,3.27,4,21,14,Dec,11
1170,HGH2,2011-12-14,10:50:36.253,5013944,0000227C,SPOOF,S,3.27,4,21,14,Dec,11
1171,HGH2,2011-12-14,10:50:36.371,5013947,0000227D,SPOOF,S,3.27,4,21,14,Dec,11
1172,HGH2,2011-12-14,10:50:36.441,5013949,0000227J,SPOOF,S,3.27,4,21,14,Dec,11
1173,HGH2,2011-12-14,10:50:36.469,5013955,0000227K,SPOOF,S,3.27,43,21,14,Dec,11
1174,HGH2,2011-12-14,10:50:36.471,5013958,0000227L,SPOOF,S,3.27,3,21,14,Dec,11
1175,HGH2,2011-12-14,10:50:36.564,5013970,0000227S,SPOOF,S,3.27,44,21,14,Dec,11
1176,HGH2,2011-12-14,10:50:36.564,5013971,0000227T,SPOOF,S,3.27,4,21,14,Dec,11
1177,HGH2,2011-12-14,10:50:36.566,5013972,0000227U,SPOOF,S,3.27,6,21,14,Dec,11
1178,HGH2,2011-12-14,10:50:36.669,5014000,0000227V,SPOOF,S,3.27,44,21,14,Dec,11
1179,HGH2,2011-12-14,10:50:36.671,5014001,0000227W,SPOOF,S,3.27,5,21,14,Dec,11
1180,HGH2,2011-12-14,10:50:37.030,5014051,0000228D,FLIP,B,3.27,36,21,14,Dec,11
1181,HGH2,2011-12-14,10:50:37.031,5014052,0000228E,FLIP,B,3.27,6,21,14,Dec,11
1182,HGH2,2011-12-14,10:51:57.371,5019312,000022JH,SPOOF,B,3.27,4,21,14,Dec,11
1183,HGH2,2011-12-14,10:51:57.553,5019322,000022JM,SPOOF,B,3.27,4,21,14,Dec,11
1184,HGH2,2011-12-14,10:51:57.658,5019344,000022JN,SPOOF,B,3.27,4,21,14,Dec,11
1185,HGH2,2011-12-14,10:51:57.697,5019345,000022JO,SPOOF,B,3.27,42,21,14,Dec,11
1186,HGH2,2011-12-14,10:51:57.699,5019346,000022JP,SPOOF,B,3.27,6,21,14,Dec,11
1187,HGH2,2011-12-14,10:51:58.299,5019389,000022K0,FLIP,S,3.27,32,21,14,Dec,11
1188,HGH2,2011-12-14,10:51:59.162,5019456,000022K6,SPOOF,S,3.27,4,21,14,Dec,11
1189,HGH2,2011-12-14,10:51:59.250,5019461,000022K8,SPOOF,S,3.27,4,21,14,Dec,11
1190,HGH2,2011-12-14,10:51:59.355,5019474,000022K9,SPOOF,S,3.27,4,21,14,Dec,11
1191,HGH2,2011-12-14,10:51:59.507,5019495,000022KB,SPOOF,S,3.27,4,21,14,Dec,11
1192,HGH2,2011-12-14,10:51:59.569,5019503,000022KC,SPOOF,S,3.27,34,21,14,Dec,11
1193,HGH2,2011-12-14,10:51:59.569,5019504,000022KD,SPOOF,S,3.27,4,21,14,Dec,11
1194,HGH2,2011-12-14,10:51:59.571,5019507,000022KE,SPOOF,S,3.27,5,21,14,Dec,11
1195,HGH2,2011-12-14,10:52:00.125,5019556,000022KQ,FLIP,B,3.27,46,21,14,Dec,11
1196,HGH2,2011-12-14,10:52:00.129,5019564,000022KR,FLIP,B,3.27,7,21,14,Dec,11
1197,HGH2,2011-12-14,10:52:05.417,5019845,000022LN,SPOOF,B,3.27,4,21,14,Dec,11
1198,HGH2,2011-12-14,10:52:05.614,5019857,000022LO,SPOOF,B,3.27,4,21,14,Dec,11
1199,HGH2,2011-12-14,10:52:05.695,5019861,000022LP,SPOOF,B,3.27,4,21,14,Dec,11
1200,HGH2,2011-12-14,10:52:05.725,5019863,000022LQ,SPOOF,B,3.27,41,21,14,Dec,11
1201,HGH2,2011-12-14,10:52:05.727,5019864,000022LR,SPOOF,B,3.27,6,22,14,Dec,11
1202,HGH2,2011-12-14,10:52:05.888,5019936,000022LT,SPOOF,B,3.27,42,22,14,Dec,11
1203,HGH2,2011-12-14,10:52:05.904,5019943,000022LU,SPOOF,B,3.27,4,22,14,Dec,11
1204,HGH2,2011-12-14,10:52:05.906,5019944,000022LV,SPOOF,B,3.27,6,22,14,Dec,11
1205,HGH2,2011-12-14,10:52:06.355,5019978,000022MD,FLIP,S,3.27,38,22,14,Dec,11
1206,HGH2,2011-12-14,10:52:06.356,5019979,000022ME,FLIP,S,3.27,2,22,14,Dec,11
1207,HGH2,2011-12-14,10:52:10.337,5020216,000022N5,SPOOF,B,3.27,39,22,14,Dec,11
1208,HGH2,2011-12-14,10:52:10.339,5020217,000022N6,SPOOF,B,3.27,3,22,14,Dec,11
1209,HGH2,2011-12-14,10:52:10.353,5020221,000022N7,SPOOF,B,3.27,4,22,14,Dec,11
1210,HGH2,2011-12-14,10:52:10.506,5020235,000022NB,SPOOF,B,3.27,42,22,14,Dec,11
1211,HGH2,2011-12-14,10:52:10.506,5020236,000022NC,SPOOF,B,3.27,4,22,14,Dec,11
1212,HGH2,2011-12-14,10:52:10.508,5020237,000022ND,SPOOF,B,3.27,5,22,14,Dec,11
1213,HGH2,2011-12-14,10:52:10.612,5020241,000022NE,SPOOF,B,3.27,39,22,14,Dec,11
1214,HGH2,2011-12-14,10:52:10.615,5020242,000022NF,SPOOF,B,3.27,4,22,14,Dec,11
1215,HGH2,2011-12-14,10:52:11.205,5020260,000022NO,FLIP,S,3.27,40,22,14,Dec,11
1216,HGH2,2011-12-14,10:52:28.684,5021591,000022TP,SPOOF,S,3.27,4,22,14,Dec,11
1217,HGH2,2011-12-14,10:52:28.794,5021599,000022TQ,SPOOF,S,3.27,4,22,14,Dec,11
1218,HGH2,2011-12-14,10:52:28.906,5021603,000022TR,SPOOF,S,3.27,4,22,14,Dec,11
1219,HGH2,2011-12-14,10:52:28.941,5021615,000022TS,SPOOF,S,3.27,35,22,14,Dec,11
1220,HGH2,2011-12-14,10:52:28.944,5021616,000022TT,SPOOF,S,3.27,4,22,14,Dec,11
1221,HGH2,2011-12-14,10:52:29.532,5021711,000022UE,FLIP,B,3.27,34,22,14,Dec,11
1222,HGH2,2011-12-14,10:52:32.176,5021930,000022UQ,SPOOF,B,3.27,4,22,14,Dec,11
1223,HGH2,2011-12-14,10:52:32.267,5021933,000022UR,SPOOF,B,3.27,4,22,14,Dec,11
1224,HGH2,2011-12-14,10:52:32.382,5021962,000022UU,SPOOF,B,3.27,4,22,14,Dec,11
1225,HGH2,2011-12-14,10:52:32.473,5021966,000022UV,SPOOF,B,3.27,4,22,14,Dec,11
1226,HGH2,2011-12-14,10:52:32.609,5021986,000022UW,SPOOF,B,3.27,36,22,14,Dec,11
1227,HGH2,2011-12-14,10:52:32.609,5021987,000022UX,SPOOF,B,3.27,4,22,14,Dec,11
1228,HGH2,2011-12-14,10:52:32.616,5021989,000022UY,SPOOF,B,3.27,6,22,14,Dec,11
1229,HGH2,2011-12-14,10:52:32.695,5021999,000022UZ,SPOOF,B,3.27,39,22,14,Dec,11
1230,HGH2,2011-12-14,10:52:32.697,5022000,000022V0,SPOOF,B,3.27,4,22,14,Dec,11
1231,HGH2,2011-12-14,10:52:32.721,5022006,000022V1,SPOOF,B,3.27,4,22,14,Dec,11
1232,HGH2,2011-12-14,10:52:32.802,5022010,000022V2,SPOOF,B,3.27,34,22,14,Dec,11
1233,HGH2,2011-12-14,10:52:33.171,5022035,000022VM,FLIP,S,3.27,38,22,14,Dec,11
1234,HGH2,2011-12-14,10:52:36.306,5022193,000022W8,SPOOF,S,3.27,4,22,14,Dec,11
1235,HGH2,2011-12-14,10:52:36.434,5022209,000022W9,SPOOF,S,3.27,4,22,14,Dec,11
1236,HGH2,2011-12-14,10:52:36.563,5022219,000022WC,SPOOF,S,3.27,4,22,14,Dec,11
1237,HGH2,2011-12-14,10:52:36.666,5022236,000022WD,SPOOF,S,3.27,4,22,14,Dec,11
1238,HGH2,2011-12-14,10:52:36.689,5022238,000022WE,SPOOF,S,3.27,37,22,14,Dec,11
1239,HGH2,2011-12-14,10:52:36.691,5022239,000022WF,SPOOF,S,3.27,4,22,14,Dec,11
1240,HGH2,2011-12-14,10:52:37.255,5022257,000022X5,FLIP,B,3.27,34,22,14,Dec,11
1241,HGH2,2011-12-14,11:00:40.936,5054729,0000265M,SPOOF,B,3.27,4,22,14,Dec,11
1242,HGH2,2011-12-14,11:00:41.020,5054731,0000265N,SPOOF,B,3.27,4,22,14,Dec,11
1243,HGH2,2011-12-14,11:00:41.115,5054735,0000265O,SPOOF,B,3.27,37,22,14,Dec,11
1244,HGH2,2011-12-14,11:00:41.118,5054736,0000265P,SPOOF,B,3.27,6,22,14,Dec,11
1245,HGH2,2011-12-14,11:00:41.226,5054751,0000265Q,SPOOF,B,3.27,4,22,14,Dec,11
1246,HGH2,2011-12-14,11:00:41.323,5054754,0000265R,SPOOF,B,3.27,32,22,14,Dec,11
1247,HGH2,2011-12-14,11:00:41.328,5054758,0000265S,SPOOF,B,3.27,5,22,14,Dec,11
1248,HGH2,2011-12-14,11:00:41.330,5054761,0000265T,SPOOF,B,3.27,4,22,14,Dec,11
1249,HGH2,2011-12-14,11:00:41.825,5054815,00002664,FLIP,S,3.27,41,22,14,Dec,11
1250,HGH2,2011-12-14,11:00:41.828,5054819,00002665,FLIP,S,3.27,3,22,14,Dec,11
1251,HGH2,2011-12-14,11:00:44.595,5055094,0000266V,SPOOF,S,3.27,4,22,14,Dec,11
1252,HGH2,2011-12-14,11:00:44.692,5055101,0000266W,SPOOF,S,3.27,4,22,14,Dec,11
1253,HGH2,2011-12-14,11:00:44.803,5055109,00002670,SPOOF,S,3.27,4,22,14,Dec,11
1254,HGH2,2011-12-14,11:00:44.910,5055117,00002671,SPOOF,S,3.27,37,22,14,Dec,11
1255,HGH2,2011-12-14,11:00:44.910,5055118,00002672,SPOOF,S,3.27,4,22,14,Dec,11
1256,HGH2,2011-12-14,11:00:44.912,5055119,00002673,SPOOF,S,3.27,6,22,14,Dec,11
1257,HGH2,2011-12-14,11:00:45.028,5055122,00002678,SPOOF,S,3.27,47,22,14,Dec,11
1258,HGH2,2011-12-14,11:00:45.029,5055123,00002679,SPOOF,S,3.27,4,22,14,Dec,11
1259,HGH2,2011-12-14,11:00:45.031,5055124,0000267A,SPOOF,S,3.27,5,22,14,Dec,11
1260,HGH2,2011-12-14,11:00:45.133,5055131,0000267B,SPOOF,S,3.27,6,22,14,Dec,11
1261,HGH2,2011-12-14,11:00:45.166,5055132,0000267C,SPOOF,S,3.27,4,23,14,Dec,11
1262,HGH2,2011-12-14,11:00:45.553,5055159,0000267X,FLIP,B,3.27,42,23,14,Dec,11
1263,HGH2,2011-12-14,11:06:20.503,5078526,00002935,SPOOF,S,3.27,4,23,14,Dec,11
1264,HGH2,2011-12-14,11:06:20.503,5078527,00002936,SPOOF,S,3.27,44,23,14,Dec,11
1265,HGH2,2011-12-14,11:06:20.508,5078528,00002937,SPOOF,S,3.27,3,23,14,Dec,11
1266,HGH2,2011-12-14,11:06:20.688,5078533,00002938,SPOOF,S,3.27,41,23,14,Dec,11
1267,HGH2,2011-12-14,11:06:20.691,5078534,00002939,SPOOF,S,3.27,4,23,14,Dec,11
1268,HGH2,2011-12-14,11:06:20.691,5078535,0000293A,SPOOF,S,3.27,6,23,14,Dec,11
1269,HGH2,2011-12-14,11:06:21.305,5078555,0000293L,FLIP,B,3.27,37,23,14,Dec,11
1270,HGH2,2011-12-14,11:06:21.309,5078559,0000293M,FLIP,B,3.27,5,23,14,Dec,11
1271,HGH2,2011-12-14,11:06:26.395,5079086,0000295V,SPOOF,S,3.27,4,23,14,Dec,11
1272,HGH2,2011-12-14,11:06:26.506,5079090,0000295X,SPOOF,S,3.27,4,23,14,Dec,11
1273,HGH2,2011-12-14,11:06:26.760,5079097,00002960,SPOOF,S,3.27,43,23,14,Dec,11
1274,HGH2,2011-12-14,11:06:26.762,5079099,00002961,SPOOF,S,3.27,8,23,14,Dec,11
1275,HGH2,2011-12-14,11:06:26.858,5079102,00002962,SPOOF,S,3.27,4,23,14,Dec,11
1276,HGH2,2011-12-14,11:06:26.940,5079104,00002963,SPOOF,S,3.27,41,23,14,Dec,11
1277,HGH2,2011-12-14,11:06:26.942,5079105,00002964,SPOOF,S,3.27,3,23,14,Dec,11
1278,HGH2,2011-12-14,11:06:26.960,5079111,00002965,SPOOF,S,3.27,4,23,14,Dec,11
1279,HGH2,2011-12-14,11:06:27.348,5079123,0000296L,FLIP,B,3.27,47,23,14,Dec,11
1280,HGH2,2011-12-14,11:06:32.918,5079467,0000297W,SPOOF,S,3.27,34,23,14,Dec,11
1281,HGH2,2011-12-14,11:06:32.918,5079468,0000297X,SPOOF,S,3.27,4,23,14,Dec,11
1282,HGH2,2011-12-14,11:06:32.922,5079469,0000297Y,SPOOF,S,3.27,6,23,14,Dec,11
1283,HGH2,2011-12-14,11:06:33.003,5079475,0000297Z,SPOOF,S,3.27,39,23,14,Dec,11
1284,HGH2,2011-12-14,11:06:33.008,5079477,00002980,SPOOF,S,3.27,6,23,14,Dec,11
1285,HGH2,2011-12-14,11:06:33.010,5079481,00002981,SPOOF,S,3.27,4,23,14,Dec,11
1286,HGH2,2011-12-14,11:06:33.441,5079491,0000298D,FLIP,B,3.27,48,23,14,Dec,11
1287,HGH2,2011-12-14,11:13:33.570,5107667,00002CUX,SPOOF,B,3.27,47,23,14,Dec,11
1288,HGH2,2011-12-14,11:13:33.570,5107668,00002CUY,SPOOF,B,3.27,4,23,14,Dec,11
1289,HGH2,2011-12-14,11:13:33.572,5107670,00002CUZ,SPOOF,B,3.27,6,23,14,Dec,11
1290,HGH2,2011-12-14,11:13:33.693,5107685,00002CV0,SPOOF,B,3.27,4,23,14,Dec,11
1291,HGH2,2011-12-14,11:13:34.507,5107783,00002CVG,FLIP,S,3.27,32,23,14,Dec,11
1292,HGH2,2011-12-14,11:13:36.168,5108148,00002CW4,SPOOF,S,3.27,4,23,14,Dec,11
1293,HGH2,2011-12-14,11:13:36.347,5108154,00002CW5,SPOOF,S,3.27,4,23,14,Dec,11
1294,HGH2,2011-12-14,11:13:36.356,5108155,00002CW6,SPOOF,S,3.27,43,23,14,Dec,11
1295,HGH2,2011-12-14,11:13:36.364,5108160,00002CW7,SPOOF,S,3.27,6,23,14,Dec,11
1296,HGH2,2011-12-14,11:13:36.460,5108163,00002CW9,SPOOF,S,3.27,35,23,14,Dec,11
1297,HGH2,2011-12-14,11:13:36.462,5108164,00002CWA,SPOOF,S,3.27,4,23,14,Dec,11
1298,HGH2,2011-12-14,11:13:36.467,5108167,00002CWB,SPOOF,S,3.27,4,23,14,Dec,11
1299,HGH2,2011-12-14,11:13:36.577,5108175,00002CWD,SPOOF,S,3.27,5,23,14,Dec,11
1300,HGH2,2011-12-14,11:13:36.694,5108204,00002CWE,SPOOF,S,3.27,3,23,14,Dec,11
1301,HGH2,2011-12-14,11:13:36.709,5108206,00002CWF,SPOOF,S,3.27,4,23,14,Dec,11
1302,HGH2,2011-12-14,11:13:37.061,5108244,00002CX0,FLIP,B,3.27,47,23,14,Dec,11
1303,HGH2,2011-12-14,11:13:40.084,5108538,00002CXQ,SPOOF,S,3.27,4,23,14,Dec,11
1304,HGH2,2011-12-14,11:13:40.212,5108558,00002CXR,SPOOF,S,3.27,4,23,14,Dec,11
1305,HGH2,2011-12-14,11:13:40.291,5108559,00002CXS,SPOOF,S,3.27,4,23,14,Dec,11
1306,HGH2,2011-12-14,11:13:40.397,5108562,00002CXT,SPOOF,S,3.27,45,23,14,Dec,11
1307,HGH2,2011-12-14,11:13:40.399,5108563,00002CXU,SPOOF,S,3.27,4,23,14,Dec,11
1308,HGH2,2011-12-14,11:13:40.496,5108571,00002CXV,SPOOF,S,3.27,38,23,14,Dec,11
1309,HGH2,2011-12-14,11:13:40.509,5108575,00002CXW,SPOOF,S,3.27,2,23,14,Dec,11
1310,HGH2,2011-12-14,11:13:40.513,5108577,00002CXX,SPOOF,S,3.27,4,23,14,Dec,11
1311,HGH2,2011-12-14,11:13:40.593,5108580,00002CXY,SPOOF,S,3.27,47,23,14,Dec,11
1312,HGH2,2011-12-14,11:13:40.595,5108581,00002CXZ,SPOOF,S,3.27,6,23,14,Dec,11
1313,HGH2,2011-12-14,11:13:40.603,5108583,00002CY0,SPOOF,S,3.27,4,23,14,Dec,11
1314,HGH2,2011-12-14,11:13:40.710,5108585,00002CY1,SPOOF,S,3.27,39,23,14,Dec,11
1315,HGH2,2011-12-14,11:13:41.058,5108593,00002CYH,FLIP,B,3.27,41,23,14,Dec,11
1316,HGH2,2011-12-14,11:13:52.299,5110120,00002D3I,SPOOF,S,3.27,4,23,14,Dec,11
1317,HGH2,2011-12-14,11:13:52.423,5110135,00002D3J,SPOOF,S,3.27,4,23,14,Dec,11
1318,HGH2,2011-12-14,11:13:52.524,5110140,00002D3K,SPOOF,S,3.27,4,23,14,Dec,11
1319,HGH2,2011-12-14,11:13:52.620,5110142,00002D3L,SPOOF,S,3.27,43,23,14,Dec,11
1320,HGH2,2011-12-14,11:13:52.625,5110143,00002D3M,SPOOF,S,3.27,5,23,14,Dec,11
1321,HGH2,2011-12-14,11:13:52.627,5110144,00002D3N,SPOOF,S,3.27,4,24,14,Dec,11
1322,HGH2,2011-12-14,11:13:52.766,5110146,00002D3O,SPOOF,S,3.27,47,24,14,Dec,11
1323,HGH2,2011-12-14,11:13:52.766,5110147,00002D3P,SPOOF,S,3.27,4,24,14,Dec,11
1324,HGH2,2011-12-14,11:13:52.768,5110148,00002D3Q,SPOOF,S,3.27,5,24,14,Dec,11
1325,HGH2,2011-12-14,11:13:52.844,5110153,00002D3S,SPOOF,S,3.27,33,24,14,Dec,11
1326,HGH2,2011-12-14,11:13:53.278,5110191,00002D4G,FLIP,B,3.27,33,24,14,Dec,11
1327,HGH2,2011-12-14,11:14:03.959,5111251,00002D9K,SPOOF,S,3.28,4,24,14,Dec,11
1328,HGH2,2011-12-14,11:14:03.960,5111252,00002D9L,SPOOF,S,3.28,32,24,14,Dec,11
1329,HGH2,2011-12-14,11:14:03.961,5111253,00002D9M,SPOOF,S,3.28,5,24,14,Dec,11
1330,HGH2,2011-12-14,11:14:04.256,5111288,00002D9Q,SPOOF,S,3.27,38,24,14,Dec,11
1331,HGH2,2011-12-14,11:14:04.257,5111289,00002D9R,SPOOF,S,3.27,4,24,14,Dec,11
1332,HGH2,2011-12-14,11:14:04.258,5111291,00002D9S,SPOOF,S,3.27,3,24,14,Dec,11
1333,HGH2,2011-12-14,11:14:04.432,5111312,00002D9T,SPOOF,S,3.27,4,24,14,Dec,11
1334,HGH2,2011-12-14,11:14:04.432,5111313,00002D9U,SPOOF,S,3.27,36,24,14,Dec,11
1335,HGH2,2011-12-14,11:14:04.434,5111314,00002D9V,SPOOF,S,3.27,7,24,14,Dec,11
1336,HGH2,2011-12-14,11:14:04.740,5111357,00002DA7,FLIP,B,3.28,33,24,14,Dec,11
1337,HGH2,2011-12-14,11:15:51.085,5119371,00002E4C,SPOOF,B,3.28,44,24,14,Dec,11
1338,HGH2,2011-12-14,11:15:51.095,5119373,00002E4D,SPOOF,B,3.28,7,24,14,Dec,11
1339,HGH2,2011-12-14,11:15:51.097,5119374,00002E4E,SPOOF,B,3.28,4,24,14,Dec,11
1340,HGH2,2011-12-14,11:15:51.247,5119384,00002E4H,SPOOF,B,3.28,4,24,14,Dec,11
1341,HGH2,2011-12-14,11:15:51.247,5119385,00002E4I,SPOOF,B,3.28,34,24,14,Dec,11
1342,HGH2,2011-12-14,11:15:51.253,5119388,00002E4J,SPOOF,B,3.28,3,24,14,Dec,11
1343,HGH2,2011-12-14,11:15:51.846,5119393,00002E4T,FLIP,S,3.28,49,24,14,Dec,11
1344,HGH2,2011-12-14,11:16:17.503,5121512,00002EGG,SPOOF,B,3.28,41,24,14,Dec,11
1345,HGH2,2011-12-14,11:16:17.503,5121513,00002EGH,SPOOF,B,3.28,4,24,14,Dec,11
1346,HGH2,2011-12-14,11:16:17.508,5121514,00002EGI,SPOOF,B,3.28,3,24,14,Dec,11
1347,HGH2,2011-12-14,11:16:17.676,5121537,00002EGL,SPOOF,B,3.28,46,24,14,Dec,11
1348,HGH2,2011-12-14,11:16:17.677,5121538,00002EGM,SPOOF,B,3.28,4,24,14,Dec,11
1349,HGH2,2011-12-14,11:16:17.678,5121539,00002EGN,SPOOF,B,3.28,6,24,14,Dec,11
1350,HGH2,2011-12-14,11:16:17.745,5121542,00002EGO,SPOOF,B,3.28,4,24,14,Dec,11
1351,HGH2,2011-12-14,11:16:18.094,5121562,00002EGZ,FLIP,S,3.28,32,24,14,Dec,11
1352,HGH2,2011-12-14,11:16:18.098,5121566,00002EH0,FLIP,S,3.28,4,24,14,Dec,11
1353,HGH2,2011-12-14,11:23:19.795,5147239,00002H9R,SPOOF,B,3.27,37,24,14,Dec,11
1354,HGH2,2011-12-14,11:23:19.797,5147240,00002H9S,SPOOF,B,3.27,7,24,14,Dec,11
1355,HGH2,2011-12-14,11:23:20.774,5147337,00002HAJ,FLIP,S,3.27,42,24,14,Dec,11
1356,HGH2,2011-12-14,11:23:21.537,5147410,00002HAX,SPOOF,S,3.27,4,24,14,Dec,11
1357,HGH2,2011-12-14,11:23:21.656,5147416,00002HAZ,SPOOF,S,3.27,4,24,14,Dec,11
1358,HGH2,2011-12-14,11:23:21.765,5147417,00002HB0,SPOOF,S,3.27,4,24,14,Dec,11
1359,HGH2,2011-12-14,11:23:21.846,5147420,00002HB1,SPOOF,S,3.27,32,24,14,Dec,11
1360,HGH2,2011-12-14,11:23:21.854,5147421,00002HB2,SPOOF,S,3.27,5,24,14,Dec,11
1361,HGH2,2011-12-14,11:23:21.860,5147422,00002HB3,SPOOF,S,3.27,4,24,14,Dec,11
1362,HGH2,2011-12-14,11:23:21.960,5147427,00002HB4,SPOOF,S,3.27,31,24,14,Dec,11
1363,HGH2,2011-12-14,11:23:21.962,5147428,00002HB5,SPOOF,S,3.27,5,24,14,Dec,11
1364,HGH2,2011-12-14,11:23:21.980,5147430,00002HB6,SPOOF,S,3.27,4,24,14,Dec,11
1365,HGH2,2011-12-14,11:23:22.491,5147494,00002HBR,FLIP,B,3.27,35,24,14,Dec,11
1366,HGH2,2011-12-15,06:36:05.782,6433415,000019H8,SPOOF,B,3.30,4,24,15,Dec,11
1367,HGH2,2011-12-15,06:36:05.924,6433419,000019H9,SPOOF,B,3.30,4,24,15,Dec,11
1368,HGH2,2011-12-15,06:36:06.022,6433422,000019HB,SPOOF,B,3.30,4,24,15,Dec,11
1369,HGH2,2011-12-15,06:36:06.040,6433423,000019HC,SPOOF,B,3.30,39,24,15,Dec,11
1370,HGH2,2011-12-15,06:36:06.705,6433441,000019HZ,FLIP,S,3.30,48,24,15,Dec,11
1371,HGH2,2011-12-15,07:18:17.492,6498506,00001DO1,SPOOF,B,3.31,4,24,15,Dec,11
1372,HGH2,2011-12-15,07:18:17.611,6498508,00001DO2,SPOOF,B,3.31,4,24,15,Dec,11
1373,HGH2,2011-12-15,07:18:17.714,6498509,00001DO3,SPOOF,B,3.31,47,24,15,Dec,11
1374,HGH2,2011-12-15,07:18:17.714,6498510,00001DO4,SPOOF,B,3.31,4,24,15,Dec,11
1375,HGH2,2011-12-15,07:18:17.716,6498511,00001DO5,SPOOF,B,3.31,6,24,15,Dec,11
1376,HGH2,2011-12-15,07:18:17.802,6498534,00001DO6,SPOOF,B,3.31,4,24,15,Dec,11
1377,HGH2,2011-12-15,07:18:17.904,6498536,00001DO8,SPOOF,B,3.31,46,24,15,Dec,11
1378,HGH2,2011-12-15,07:18:17.906,6498537,00001DO9,SPOOF,B,3.31,3,24,15,Dec,11
1379,HGH2,2011-12-15,07:18:18.392,6498549,00001DOP,FLIP,S,3.30,43,24,15,Dec,11
1380,HGH2,2011-12-15,07:18:18.395,6498554,00001DOQ,FLIP,S,3.30,6,24,15,Dec,11
1381,HGH2,2011-12-15,07:18:29.893,6498826,00001DR4,SPOOF,S,3.31,4,25,15,Dec,11
1382,HGH2,2011-12-15,07:18:30.028,6498885,00001DR5,SPOOF,S,3.31,4,25,15,Dec,11
1383,HGH2,2011-12-15,07:18:30.038,6498887,00001DR6,SPOOF,S,3.31,33,25,15,Dec,11
1384,HGH2,2011-12-15,07:18:30.040,6498888,00001DR7,SPOOF,S,3.31,5,25,15,Dec,11
1385,HGH2,2011-12-15,07:18:30.106,6498893,00001DR8,SPOOF,S,3.31,4,25,15,Dec,11
1386,HGH2,2011-12-15,07:18:30.485,6498913,00001DRG,FLIP,B,3.31,44,25,15,Dec,11
1387,HGH2,2011-12-15,07:18:30.489,6498915,00001DRH,FLIP,B,3.31,4,25,15,Dec,11
1388,HGH2,2011-12-15,07:18:39.549,6499213,00001DT1,SPOOF,S,3.31,34,25,15,Dec,11
