label_window_id,source_type,provider,instrument,market_context,timeframe,root,start_date,end_date,date_granularity,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,scope_tier,confidence_gate_ref,status,notes
source-window-crosswalk-v1-0001-bull-2002-10-09-2007-10-09,source_window_crosswalk,yfinance,^GSPC,sp500_index,1m,Bull,2002-10-09,2007-10-09,day,yardeni_sp500_bull_bear_tables_2024,S&P 500,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,same_underlying_calendar_window,not_calibrated_source_label_slot_only,materialized_source_window_label,same_underlying; calendar-date window membership projected to target bars; no trade usability claimed.
sideways-BTC-USD-1d-2016-05-19-2016-05-19,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2016-05-19,2016-05-19,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-BTC-USD-1d-2016-05-21-2016-05-22,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2016-05-21,2016-05-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-BTC-USD-1d-2016-09-29-2016-09-30,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2016-09-29,2016-09-30,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-BTC-USD-1d-2016-10-03-2016-10-03,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2016-10-03,2016-10-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-BTC-USD-1d-2016-10-05-2016-10-10,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2016-10-05,2016-10-10,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-BTC-USD-1d-2018-10-05-2018-10-08,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2018-10-05,2018-10-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-BTC-USD-1d-2018-10-10-2018-10-26,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2018-10-10,2018-10-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=17; train=17; calibration=0; test=0
sideways-BTC-USD-1d-2018-11-05-2018-11-13,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2018-11-05,2018-11-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=9; train=9; calibration=0; test=0
sideways-BTC-USD-1d-2019-02-18-2019-02-22,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2019-02-18,2019-02-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=5; calibration=0; test=0
sideways-BTC-USD-1d-2020-06-28-2020-06-28,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-06-28,2020-06-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-BTC-USD-1d-2020-06-30-2020-07-09,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-06-30,2020-07-09,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-BTC-USD-1d-2020-07-11-2020-07-22,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-07-11,2020-07-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=12; train=12; calibration=0; test=0
sideways-BTC-USD-1d-2020-09-25-2020-09-29,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-09-25,2020-09-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=5; calibration=0; test=0
sideways-BTC-USD-1d-2020-10-01-2020-10-03,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-10-01,2020-10-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-BTC-USD-1d-2020-10-10-2020-10-15,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-10-10,2020-10-15,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-BTC-USD-1d-2020-10-17-2020-10-20,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2020-10-17,2020-10-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-BTC-USD-1d-2022-10-25-2022-11-03,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2022-10-25,2022-11-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=0; calibration=10; test=0
sideways-BTC-USD-1d-2023-01-09-2023-01-10,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-01-09,2023-01-10,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-BTC-USD-1d-2023-05-16-2023-06-04,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-05-16,2023-06-04,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=20; train=0; calibration=20; test=0
sideways-BTC-USD-1d-2023-06-06-2023-06-07,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-06-06,2023-06-07,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-BTC-USD-1d-2023-06-19-2023-06-20,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-06-19,2023-06-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-BTC-USD-1d-2023-08-17-2023-08-18,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-08-17,2023-08-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-BTC-USD-1d-2023-10-01-2023-10-08,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-10-01,2023-10-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=0; calibration=8; test=0
sideways-BTC-USD-1d-2023-10-15-2023-10-15,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2023-10-15,2023-10-15,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=1; test=0
sideways-BTC-USD-1d-2024-02-02-2024-02-08,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2024-02-02,2024-02-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=0; calibration=7; test=0
sideways-BTC-USD-1d-2024-04-28-2024-04-30,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2024-04-28,2024-04-30,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=0; calibration=0; test=3
sideways-BTC-USD-1d-2024-07-02-2024-07-03,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2024-07-02,2024-07-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-BTC-USD-1d-2025-01-12-2025-01-12,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-01-12,2025-01-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-01-14-2025-01-14,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-01-14,2025-01-14,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-01-20-2025-01-20,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-01-20,2025-01-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-01-22-2025-01-22,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-01-22,2025-01-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-01-28-2025-01-28,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-01-28,2025-01-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-02-01-2025-02-12,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-02-01,2025-02-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=12; train=0; calibration=0; test=12
sideways-BTC-USD-1d-2025-02-16-2025-02-25,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-02-16,2025-02-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=0; calibration=0; test=10
sideways-BTC-USD-1d-2025-07-07-2025-07-08,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-07-07,2025-07-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-BTC-USD-1d-2025-07-21-2025-07-21,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-07-21,2025-07-21,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-BTC-USD-1d-2025-08-08-2025-08-09,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-08-08,2025-08-09,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-BTC-USD-1d-2025-08-24-2025-09-24,sideways_scoped_dated_window,yfinance_cache,BTC-USD,crypto,1d,Sideways,2025-08-24,2025-09-24,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=32; train=0; calibration=0; test=32
