window_id,root,source_gate_id,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,gate_calibration_lcb,gate_test_lcb,status
bull-DIS-1w-2007-01-12-2007-01-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2007-01-12,2007-01-19,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2007-05-04-2007-05-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2007-05-04,2007-05-25,4,0,0,4,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2010-03-26-2010-04-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2010-03-26,2010-04-09,3,0,0,3,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2010-11-05-2010-11-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2010-11-05,2010-11-05,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2010-12-24-2010-12-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2010-12-24,2010-12-24,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2012-09-07-2012-09-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2012-09-07,2012-09-07,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2012-10-05-2012-10-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2012-10-05,2012-10-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2013-02-08-2013-02-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2013-02-08,2013-02-15,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2013-03-08-2013-03-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2013-03-08,2013-03-15,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2013-04-05-2013-04-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2013-04-05,2013-04-12,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2014-05-23-2014-06-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2014-05-23,2014-06-06,3,0,0,3,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2014-06-27-2014-07-11,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2014-06-27,2014-07-11,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2014-09-05-2014-09-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2014-09-05,2014-09-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2014-12-05-2014-12-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2014-12-05,2014-12-05,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2014-12-19-2014-12-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2014-12-19,2014-12-26,2,0,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2015-01-16-2015-01-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2015-01-16,2015-01-16,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2015-04-24-2015-05-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2015-04-24,2015-05-01,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2015-05-15-2015-06-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2015-05-15,2015-06-05,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2015-06-19-2015-07-31,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2015-06-19,2015-07-31,7,5,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2017-01-27-2017-02-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2017-01-27,2017-02-03,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2017-02-17-2017-03-31,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2017-02-17,2017-03-31,7,5,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2017-04-14-2017-04-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2017-04-14,2017-04-28,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2018-07-20-2018-08-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2018-07-20,2018-08-03,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2018-09-28-2018-09-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2018-09-28,2018-09-28,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-DIS-1w-2019-07-26-2019-07-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,DIS,single_stock,1w,2019-07-26,2019-07-26,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2003-12-19-2003-12-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2003-12-19,2003-12-23,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2003-12-29-2003-12-29,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2003-12-29,2003-12-29,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2003-12-31-2004-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2003-12-31,2004-01-05,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-01-07-2004-01-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-01-07,2004-01-08,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-06-07-2004-06-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-06-07,2004-06-07,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-06-15-2004-06-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-06-15,2004-06-24,8,0,0,8,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-09-07-2004-09-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-09-07,2004-09-10,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-09-14-2004-09-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-09-14,2004-09-14,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-09-17-2004-09-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-09-17,2004-09-21,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-10-06-2004-10-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-10-06,2004-10-06,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-11-10-2004-11-11,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-11-10,2004-11-11,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2004-11-17-2004-11-18,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2004-11-17,2004-11-18,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2005-04-27-2005-04-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2005-04-27,2005-04-27,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2005-05-19-2005-05-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2005-05-19,2005-05-24,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-05-04-2006-05-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-05-04,2006-05-05,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-08-30-2006-08-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-08-30,2006-08-30,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-09-11-2006-09-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-09-11,2006-09-12,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-09-26-2006-09-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-09-26,2006-09-26,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-09-28-2006-09-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-09-28,2006-09-28,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-10-02-2006-10-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-10-02,2006-10-05,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-10-10-2006-10-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-10-10,2006-10-10,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-10-12-2006-10-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-10-12,2006-10-12,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-11-17-2006-11-17,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-11-17,2006-11-17,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-12-14-2006-12-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-12-14,2006-12-14,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2006-12-27-2006-12-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2006-12-27,2006-12-27,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-01-18-2007-01-18,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-01-18,2007-01-18,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-04-27-2007-05-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-04-27,2007-05-03,5,0,0,5,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-05-07-2007-05-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-05-07,2007-05-07,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-05-09-2007-05-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-05-09,2007-05-09,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-05-22-2007-05-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-05-22,2007-05-23,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-05-25-2007-05-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-05-25,2007-05-25,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-05-30-2007-05-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-05-30,2007-05-30,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-06-04-2007-06-04,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-06-04,2007-06-04,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2007-06-14-2007-06-18,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2007-06-14,2007-06-18,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2010-04-14-2010-04-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2010-04-14,2010-04-15,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2011-01-11-2011-01-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2011-01-11,2011-01-12,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2011-01-14-2011-01-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2011-01-14,2011-01-14,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2012-02-07-2012-02-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2012-02-07,2012-02-08,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2012-02-17-2012-02-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2012-02-17,2012-02-23,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2012-09-06-2012-09-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2012-09-06,2012-09-07,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2012-09-11-2012-09-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2012-09-11,2012-09-12,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-GE-1d-2012-09-19-2012-09-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,GE,single_stock,1d,2012-09-19,2012-09-21,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
