provider,symbol,factor,side,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,signal_time,entry_time,exit_time,entry,exit,stop,zone_low,zone_high,exit_reason,gross_return,net_return,walk_forward_fold
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-04-25 07:00:00+00:00,2022-04-25 11:00:00+00:00,2022-04-25 12:00:00+00:00,38832.29,38978.69607,38978.69607,38675.68,38947.42,stop,-0.003770214722,-0.004570214722,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-04-29 11:00:00+00:00,2022-04-29 12:00:00+00:00,2022-04-29 13:00:00+00:00,38916.71,39097.06071,39097.06071,38944.25,39070.38,stop,-0.004634274436,-0.005434274436,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-01 19:00:00+00:00,2022-05-01 20:00:00+00:00,2022-05-01 21:00:00+00:00,38313.23,38393.47579,38393.47579,38009.73,38370,stop,-0.002094466734,-0.002894466734,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-02 05:00:00+00:00,2022-05-02 07:00:00+00:00,2022-05-02 10:00:00+00:00,38881.47,38688.49507,38688.49507,38723.06,38881.19,stop,-0.004963159278,-0.005763159278,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,order_block_pullback_v1,TrendTransition->NormalVolatility->down_momentum->order_block_pullback_v1,2022-05-03 16:00:00+00:00,2022-05-03 17:00:00+00:00,2022-05-04 05:00:00+00:00,38052.01,38091.4,38440.18429,38214.38,38420,horizon,-0.001035162137,-0.001835162137,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-03 19:00:00+00:00,2022-05-03 20:00:00+00:00,2022-05-04 03:00:00+00:00,37785.8,38075.85764,38075.85764,37786.32,38052,stop,-0.00767636633,-0.00847636633,validation
Binance,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2022-05-04 18:00:00+00:00,2022-05-05 13:00:00+00:00,2022-05-05 14:00:00+00:00,38992.54,38770.94914,38770.94914,38811.28,39249.99,stop,-0.005682903887,-0.006482903887,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-04 19:00:00+00:00,2022-05-05 06:00:00+00:00,2022-05-05 13:00:00+00:00,39549.28,39207.35136,39207.35136,39249.99,39534.68,stop,-0.008645635088,-0.009445635088,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-05 19:00:00+00:00,2022-05-05 20:00:00+00:00,2022-05-06 08:00:00+00:00,36466.44,36218.08,36818.53986,36390,36770.05,horizon,0.006810645624,0.006010645624,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-06 11:00:00+00:00,2022-05-06 12:00:00+00:00,2022-05-06 14:00:00+00:00,35826.22,36201.54657,36201.54657,36128.31,36169.39,stop,-0.01047630957,-0.01127630957,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-07 04:00:00+00:00,2022-05-07 05:00:00+00:00,2022-05-07 07:00:00+00:00,35898.95,35959.40129,35959.40129,35882.67,35936.28,stop,-0.001683929076,-0.002483929076,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-08 02:00:00+00:00,2022-05-08 06:00:00+00:00,2022-05-08 17:00:00+00:00,34778.1,34123.59929,35105.35036,34925.5,35071.97,target,0.01881933499,0.01801933499,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-08 13:00:00+00:00,2022-05-08 19:00:00+00:00,2022-05-08 20:00:00+00:00,34587.64,34263.771,34749.5745,34679.83,34715.94,target,0.009363720682,0.008563720682,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->order_block_pullback_v1,2022-05-08 17:00:00+00:00,2022-05-08 18:00:00+00:00,2022-05-08 19:00:00+00:00,34515.54,34579.48814,34579.48814,34312,34550,stop,-0.001852734822,-0.002652734822,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-09 17:00:00+00:00,2022-05-10 05:00:00+00:00,2022-05-10 06:00:00+00:00,31827.87,32116.48007,32116.48007,31982.22,32061.29,stop,-0.009067841217,-0.009867841217,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->HighVolatility->down_momentum->order_block_pullback_v1,2022-05-09 23:00:00+00:00,2022-05-10 00:00:00+00:00,2022-05-10 01:00:00+00:00,30800.11,31422.51321,31422.51321,30646.54,31340.66,stop,-0.0202078244,-0.0210078244,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-10 20:00:00+00:00,2022-05-11 03:00:00+00:00,2022-05-11 05:00:00+00:00,31205.96,31477.8445,31477.8445,31353.43,31415.75,stop,-0.008712582468,-0.009512582468,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-11 20:00:00+00:00,2022-05-12 01:00:00+00:00,2022-05-12 04:00:00+00:00,29227.17,27953.62086,29863.94457,29652.63,29750,target,0.04357415182,0.04277415182,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-12 03:00:00+00:00,2022-05-12 11:00:00+00:00,2022-05-12 14:00:00+00:00,28472.98,29210.09986,29210.09986,29000.01,29113.01,stop,-0.02588839866,-0.02668839866,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-12 18:00:00+00:00,2022-05-12 19:00:00+00:00,2022-05-12 23:00:00+00:00,28641.15,29035.06943,29035.06943,28812.06,28928.58,stop,-0.01375361773,-0.01455361773,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-15 12:00:00+00:00,2022-05-15 13:00:00+00:00,2022-05-15 14:00:00+00:00,30181.92,29918.47943,29918.47943,29952.01,30178.55,stop,-0.008728423223,-0.009528423223,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-15 21:00:00+00:00,2022-05-16 01:00:00+00:00,2022-05-16 02:00:00+00:00,30776.06,30459.99457,30459.99457,30500,30858.01,stop,-0.01026984704,-0.01106984704,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-17 04:00:00+00:00,2022-05-17 15:00:00+00:00,2022-05-17 16:00:00+00:00,30153.74,30102.0885,30102.0885,30140.89,30244.52,stop,-0.001712938428,-0.002512938428,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-18 13:00:00+00:00,2022-05-19 13:00:00+00:00,2022-05-19 14:00:00+00:00,29517.33,29782.38514,29782.38514,29680,29753.66,stop,-0.008979644936,-0.009779644936,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-22 10:00:00+00:00,2022-05-22 11:00:00+00:00,2022-05-22 23:00:00+00:00,29897.52,30293.94,29577.767,29594.07,30102.11,horizon,0.01325929375,0.01245929375,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-22 23:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-23 02:00:00+00:00,30280.51,30053.11957,30053.11957,30079.55,30275.58,stop,-0.007509464952,-0.008309464952,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-23 06:00:00+00:00,2022-05-23 08:00:00+00:00,2022-05-23 11:00:00+00:00,30345.73,30597.21657,30219.98671,30242.22,30284.91,target,0.008287379194,0.007487379194,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-23 23:00:00+00:00,2022-05-24 00:00:00+00:00,2022-05-24 03:00:00+00:00,29147.93,29320.60386,29320.60386,29211.25,29286.77,stop,-0.005924052142,-0.006724052142,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-25 14:00:00+00:00,2022-05-25 15:00:00+00:00,2022-05-25 16:00:00+00:00,29629.36,29597.83243,29597.83243,29625,29661.55,stop,-0.001064065219,-0.001864065219,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,order_block_pullback_v1,TrendTransition->NormalVolatility->down_momentum->order_block_pullback_v1,2022-05-26 08:00:00+00:00,2022-05-26 16:00:00+00:00,2022-05-26 23:00:00+00:00,29586.31,29210.19971,29774.36514,29564.94,29746.94,target,0.01271230801,0.01191230801,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-27 00:00:00+00:00,2022-05-27 12:00:00+00:00,2022-05-27 15:00:00+00:00,29259.9,28730.99371,29524.35314,29390.34,29489.27,target,0.0180761481,0.0172761481,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,LowVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->LowVolatility->down_momentum->fair_value_gap_pullback_v1,2022-05-29 02:00:00+00:00,2022-05-29 04:00:00+00:00,2022-05-29 05:00:00+00:00,28941.09,28984.55186,28984.55186,28925.86,28970.3,stop,-0.001501735323,-0.002301735323,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-29 11:00:00+00:00,2022-05-29 19:00:00+00:00,2022-05-29 22:00:00+00:00,29126.41,29252.46271,29063.38364,29075,29112.01,target,0.004327780673,0.003527780673,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-29 23:00:00+00:00,2022-05-30 00:00:00+00:00,2022-05-30 01:00:00+00:00,29322.46,29513.32471,29227.02764,29242.93,29400.45,target,0.006509164452,0.005709164452,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-31 03:00:00+00:00,2022-05-31 05:00:00+00:00,2022-05-31 06:00:00+00:00,31641.63,31582.16607,31582.16607,31619.38,31627.79,stop,-0.0018792941,-0.0026792941,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-05-31 11:00:00+00:00,2022-05-31 14:00:00+00:00,2022-05-31 15:00:00+00:00,31684.45,31619.04836,31619.04836,31640.77,31662.62,stop,-0.002064155851,-0.002864155851,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-01 21:00:00+00:00,2022-06-01 23:00:00+00:00,2022-06-02 07:00:00+00:00,29805.83,30041.97586,30041.97586,29772.15,30002.92,stop,-0.007922807623,-0.008722807623,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-04 02:00:00+00:00,2022-06-04 03:00:00+00:00,2022-06-04 04:00:00+00:00,29560.12,29700.02371,29700.02371,29619.15,29680.36,stop,-0.004732853395,-0.005532853395,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,LowVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-04 12:00:00+00:00,2022-06-04 19:00:00+00:00,2022-06-04 20:00:00+00:00,29655.41,29718.147,29718.147,29703.64,29706.7,stop,-0.002115533051,-0.002915533051,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-05 01:00:00+00:00,2022-06-05 03:00:00+00:00,2022-06-05 04:00:00+00:00,29766.95,29726.93486,29786.95757,29755.23,29771.22,target,0.001344280917,0.0005442809175,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2022-06-06 01:00:00+00:00,2022-06-07 00:00:00+00:00,2022-06-07 01:00:00+00:00,30197.77,30026.31386,30026.31386,30050.92,30301.69,stop,-0.005677774977,-0.006477774977,validation
Binance,BTCUSDT,order_block_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,order_block_pullback_v1,TrendTransition->HighVolatility->up_momentum->order_block_pullback_v1,2022-06-08 13:00:00+00:00,2022-06-08 14:00:00+00:00,2022-06-08 18:00:00+00:00,30425.75,30069.50079,30069.50079,30111.01,30450.22,stop,-0.01170880633,-0.01250880633,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-09 12:00:00+00:00,2022-06-09 15:00:00+00:00,2022-06-09 17:00:00+00:00,30302.24,30403.17936,30403.17936,30366.68,30384.66,stop,-0.00333108566,-0.00413108566,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-09 19:00:00+00:00,2022-06-09 20:00:00+00:00,2022-06-09 21:00:00+00:00,30185.93,30230.6095,30230.6095,30173.22,30207.92,stop,-0.001480143232,-0.002280143232,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,order_block_pullback_v1,TrendTransition->NormalVolatility->down_momentum->order_block_pullback_v1,2022-06-10 00:00:00+00:00,2022-06-10 01:00:00+00:00,2022-06-10 03:00:00+00:00,29885.72,30148.8275,30148.8275,30000,30124.04,stop,-0.008803786558,-0.009603786558,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-12 02:00:00+00:00,2022-06-12 15:00:00+00:00,2022-06-12 19:00:00+00:00,28094.42,27460.40929,28411.42536,28346.72,28376.11,target,0.02256714018,0.02176714018,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-13 02:00:00+00:00,2022-06-13 04:00:00+00:00,2022-06-13 11:00:00+00:00,25389.99,23500.10543,26334.93229,25862.98,26285.56,target,0.07443423851,0.07363423851,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-13 22:00:00+00:00,2022-06-14 05:00:00+00:00,2022-06-14 17:00:00+00:00,22747.24,22361.56,23259.6825,23131.51,23191.48,horizon,0.01695502399,0.01615502399,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-14 21:00:00+00:00,2022-06-15 00:00:00+00:00,2022-06-15 01:00:00+00:00,21808.32,22174.62721,22174.62721,22099.57,22126.4,stop,-0.01679667275,-0.01759667275,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-15 04:00:00+00:00,2022-06-15 12:00:00+00:00,2022-06-15 18:00:00+00:00,21197.61,21897.44879,21897.44879,21490.67,21851.39,stop,-0.03301498545,-0.03381498545,validation
Binance,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->HighVolatility->down_momentum->order_block_pullback_v1,2022-06-15 07:00:00+00:00,2022-06-15 11:00:00+00:00,2022-06-15 12:00:00+00:00,21177.03,21462.14036,21462.14036,20965.03,21412.29,stop,-0.01346318899,-0.01426318899,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-16 10:00:00+00:00,2022-06-16 12:00:00+00:00,2022-06-17 00:00:00+00:00,21144.79,20363.63,21646.02779,21361.26,21604.14,horizon,0.03694337943,0.03614337943,validation
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2022-06-18 18:00:00+00:00,2022-06-18 21:00:00+00:00,2022-06-18 22:00:00+00:00,18517.72,18850.57814,18850.57814,18653.57,18811,stop,-0.0179751148,-0.0187751148,validation
