label_window_id,provider,instrument,timeframe,root,source_type,scope_tier,source_start_date,source_end_date,bar_overlap_count,overlap_first_date,overlap_last_date,overlap_status
sideways-HYG-1d-2024-12-09-2025-01-21,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-12-09,2025-01-21,28,2024-12-09,2025-01-21,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-01-23-2025-01-23,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-01-23,2025-01-23,1,2025-01-23,2025-01-23,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-01-27-2025-01-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-01-27,2025-01-29,3,2025-01-27,2025-01-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-02-03-2025-02-13,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-03,2025-02-13,9,2025-02-03,2025-02-13,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-02-18-2025-03-18,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-18,2025-03-18,21,2025-02-18,2025-03-18,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-03-21-2025-03-21,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-03-21,2025-03-21,1,2025-03-21,2025-03-21,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-03-25-2025-04-04,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-03-25,2025-04-04,9,2025-03-25,2025-04-04,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-04-09-2025-06-04,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-04-09,2025-06-04,39,2025-04-09,2025-06-04,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-06-06-2025-06-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-06-06,2025-06-06,1,2025-06-06,2025-06-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-06-13-2025-06-20,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-06-13,2025-06-20,5,2025-06-13,2025-06-20,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-09-25-2025-09-26,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-09-25,2025-09-26,2,2025-09-25,2025-09-26,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-10-09-2025-10-22,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-10-09,2025-10-22,10,2025-10-09,2025-10-22,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2025-10-29-2026-01-05,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-10-29,2026-01-05,46,2025-10-29,2026-01-05,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2026-01-12-2026-01-12,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-12,2026-01-12,1,2026-01-12,2026-01-12,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2026-01-14-2026-01-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-14,2026-01-29,11,2026-01-14,2026-01-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2026-02-04-2026-02-10,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-04,2026-02-10,5,2026-02-04,2026-02-10,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2026-02-23-2026-05-08,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-23,2026-05-08,54,2026-02-23,2026-05-08,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2015-07-02-2015-08-13,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-02,2015-08-13,7,2015-07-02,2015-08-13,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2015-08-27-2015-09-17,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-08-27,2015-09-17,4,2015-08-27,2015-09-17,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2015-10-15-2015-10-29,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-15,2015-10-29,3,2015-10-15,2015-10-29,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2016-02-25-2016-05-12,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-02-25,2016-05-12,12,2016-02-25,2016-05-12,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-02-09-2017-02-09,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-02-09,2017-02-09,1,2017-02-09,2017-02-09,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-03-02-2017-03-02,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-02,2017-03-02,1,2017-03-02,2017-03-02,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-03-16-2017-04-20,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-16,2017-04-20,6,2017-03-16,2017-04-20,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-06-15-2017-06-15,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-15,2017-06-15,1,2017-06-15,2017-06-15,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-06-29-2017-07-06,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-29,2017-07-06,2,2017-06-29,2017-07-06,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-08-03-2017-09-07,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-03,2017-09-07,6,2017-08-03,2017-09-07,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2017-09-21-2019-03-28,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-09-21,2019-03-28,80,2017-09-21,2019-03-28,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2019-08-01-2019-08-08,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-01,2019-08-08,2,2019-08-01,2019-08-08,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2019-09-19-2019-11-14,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-19,2019-11-14,9,2019-09-19,2019-11-14,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2019-11-28-2020-01-02,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-11-28,2020-01-02,6,2019-11-28,2020-01-02,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2020-01-16-2020-01-23,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-16,2020-01-23,2,2020-01-16,2020-01-23,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2020-02-20-2020-02-27,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-02-20,2020-02-27,2,2020-02-20,2020-02-27,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2021-05-06-2021-09-02,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-05-06,2021-09-02,18,2021-05-06,2021-09-02,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2021-09-16-2022-02-10,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-16,2022-02-10,22,2021-09-16,2022-02-10,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2022-02-24-2022-02-24,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-02-24,2022-02-24,1,2022-02-24,2022-02-24,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2022-03-24-2022-03-24,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-03-24,2022-03-24,1,2022-03-24,2022-03-24,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2022-11-03-2022-12-22,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-11-03,2022-12-22,8,2022-11-03,2022-12-22,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2023-01-12-2023-03-16,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-01-12,2023-03-16,10,2023-01-12,2023-03-16,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2023-05-11-2023-06-15,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-05-11,2023-06-15,6,2023-05-11,2023-06-15,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2023-06-29-2023-08-10,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-06-29,2023-08-10,7,2023-06-29,2023-08-10,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2023-08-31-2023-08-31,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-31,2023-08-31,1,2023-08-31,2023-08-31,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2023-09-14-2023-11-09,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-14,2023-11-09,9,2023-09-14,2023-11-09,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2024-06-06-2024-07-04,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-06-06,2024-07-04,5,2024-06-06,2024-07-04,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2024-08-01-2024-08-01,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-08-01,2024-08-01,1,2024-08-01,2024-08-01,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2025-02-06-2025-06-05,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-06,2025-06-05,18,2025-02-06,2025-06-05,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2025-07-10-2025-07-10,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-07-10,2025-07-10,1,2025-07-10,2025-07-10,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2025-07-24-2025-07-31,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-07-24,2025-07-31,2,2025-07-24,2025-07-31,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2025-08-14-2025-08-14,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-14,2025-08-14,1,2025-08-14,2025-08-14,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2025-12-18-2026-01-01,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-12-18,2026-01-01,3,2025-12-18,2026-01-01,overlap_ready_existing_sideways_gate
sideways-HYG-1w-2026-01-15-2026-05-07,yfinance_cache,HYG,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-15,2026-05-07,17,2026-01-15,2026-05-07,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2015-05-11-2015-05-15,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-11,2015-05-15,5,2015-05-11,2015-05-15,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2015-05-22-2015-06-01,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-22,2015-06-01,6,2015-05-22,2015-06-01,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2015-06-08-2015-06-09,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-08,2015-06-09,2,2015-06-08,2015-06-09,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2015-06-12-2015-06-18,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-12,2015-06-18,5,2015-06-12,2015-06-18,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2015-07-30-2015-08-06,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-30,2015-08-06,6,2015-07-30,2015-08-06,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2016-10-13-2016-10-28,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-13,2016-10-28,12,2016-10-13,2016-10-28,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-03-07-2017-04-24,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-07,2017-04-24,34,2017-03-07,2017-04-24,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-05-02-2017-05-02,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-02,2017-05-02,1,2017-05-02,2017-05-02,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-05-08-2017-05-16,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-08,2017-05-16,7,2017-05-08,2017-05-16,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-05-19-2017-06-01,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-19,2017-06-01,9,2017-05-19,2017-06-01,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-06-27-2017-06-27,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-27,2017-06-27,1,2017-06-27,2017-06-27,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-07-21-2017-07-24,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-07-21,2017-07-24,2,2017-07-21,2017-07-24,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2017-08-15-2017-08-16,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-15,2017-08-16,2,2017-08-15,2017-08-16,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2018-09-12-2018-09-18,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-09-12,2018-09-18,5,2018-09-12,2018-09-18,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2018-09-28-2018-10-01,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-09-28,2018-10-01,2,2018-09-28,2018-10-01,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2018-10-03-2018-10-04,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-03,2018-10-04,2,2018-10-03,2018-10-04,overlap_ready_existing_sideways_gate
sideways-IWM-1d-2020-02-24-2020-02-24,yfinance_cache,IWM,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-02-24,2020-02-24,1,2020-02-24,2020-02-24,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2015-08-06-2015-08-13,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-08-06,2015-08-13,2,2015-08-06,2015-08-13,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2017-05-18-2017-05-18,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-18,2017-05-18,1,2017-05-18,2017-05-18,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2017-06-01-2017-06-01,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-01,2017-06-01,1,2017-06-01,2017-06-01,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2017-06-15-2017-06-15,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-15,2017-06-15,1,2017-06-15,2017-06-15,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2017-06-29-2017-07-06,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-29,2017-07-06,2,2017-06-29,2017-07-06,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2017-08-03-2017-09-07,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-03,2017-09-07,6,2017-08-03,2017-09-07,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2018-03-22-2018-04-05,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-03-22,2018-04-05,3,2018-03-22,2018-04-05,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2019-08-01-2019-08-01,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-01,2019-08-01,1,2019-08-01,2019-08-01,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2019-08-15-2019-08-15,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-15,2019-08-15,1,2019-08-15,2019-08-15,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2019-08-29-2019-09-19,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-29,2019-09-19,4,2019-08-29,2019-09-19,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2019-10-10-2019-11-07,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-10,2019-11-07,5,2019-10-10,2019-11-07,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2021-07-15-2021-07-15,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-15,2021-07-15,1,2021-07-15,2021-07-15,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2021-07-29-2021-08-19,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-29,2021-08-19,4,2021-07-29,2021-08-19,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2021-09-02-2021-09-02,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-02,2021-09-02,1,2021-09-02,2021-09-02,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2021-09-23-2021-10-21,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-23,2021-10-21,5,2021-09-23,2021-10-21,overlap_ready_existing_sideways_gate
sideways-IWM-1w-2024-06-13-2024-06-20,yfinance_cache,IWM,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-06-13,2024-06-20,2,2024-06-13,2024-06-20,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-05-12-2015-05-13,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-12,2015-05-13,2,2015-05-12,2015-05-13,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-05-15-2015-05-20,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-15,2015-05-20,4,2015-05-15,2015-05-20,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-05-22-2015-06-01,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-22,2015-06-01,6,2015-05-22,2015-06-01,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-06-12-2015-06-17,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-12,2015-06-17,4,2015-06-12,2015-06-17,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-06-29-2015-06-30,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-29,2015-06-30,2,2015-06-29,2015-06-30,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2015-07-02-2015-07-13,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-02,2015-07-13,7,2015-07-02,2015-07-13,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-06-10-2016-06-23,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-10,2016-06-23,10,2016-06-10,2016-06-23,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-10-28-2016-11-03,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-28,2016-11-03,5,2016-10-28,2016-11-03,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-11-07-2016-11-23,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-11-07,2016-11-23,13,2016-11-07,2016-11-23,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-11-28-2016-12-02,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-11-28,2016-12-02,5,2016-11-28,2016-12-02,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-12-06-2016-12-06,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-06,2016-12-06,1,2016-12-06,2016-12-06,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-12-09-2016-12-12,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-09,2016-12-12,2,2016-12-09,2016-12-12,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-12-15-2016-12-19,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-15,2016-12-19,3,2016-12-15,2016-12-19,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-12-21-2016-12-22,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-21,2016-12-22,2,2016-12-21,2016-12-22,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2016-12-28-2017-01-05,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-28,2017-01-05,6,2016-12-28,2017-01-05,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2017-08-17-2017-08-30,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-17,2017-08-30,10,2017-08-17,2017-08-30,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2018-10-05-2018-10-09,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-05,2018-10-09,3,2018-10-05,2018-10-09,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2026-02-23-2026-02-27,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-23,2026-02-27,5,2026-02-23,2026-02-27,overlap_ready_existing_sideways_gate
sideways-QQQ-1d-2026-03-04-2026-03-04,yfinance_cache,QQQ,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-04,2026-03-04,1,2026-03-04,2026-03-04,overlap_ready_existing_sideways_gate
sideways-QQQ-1w-2015-08-13-2015-08-13,yfinance_cache,QQQ,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-08-13,2015-08-13,1,2015-08-13,2015-08-13,overlap_ready_existing_sideways_gate
sideways-QQQ-1w-2015-08-27-2015-10-15,yfinance_cache,QQQ,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-08-27,2015-10-15,8,2015-08-27,2015-10-15,overlap_ready_existing_sideways_gate
sideways-QQQ-1w-2019-09-26-2019-10-17,yfinance_cache,QQQ,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-26,2019-10-17,4,2019-09-26,2019-10-17,overlap_ready_existing_sideways_gate
sideways-QQQ-1w-2026-03-12-2026-04-02,yfinance_cache,QQQ,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-12,2026-04-02,4,2026-03-12,2026-04-02,overlap_ready_existing_sideways_gate
sideways-SOL-USD-1d-2026-01-12-2026-01-13,yfinance_cache,SOL-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-12,2026-01-13,2,2026-01-12,2026-01-13,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-03-31-2015-03-31,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-03-31,2015-03-31,1,2015-03-31,2015-03-31,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-04-07-2015-04-07,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-04-07,2015-04-07,1,2015-04-07,2015-04-07,overlap_ready_existing_sideways_gate
