source_window_id,root,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,min_sideways_abs_return_ratio,max_sideways_abs_return_ratio,min_sideways_range_ratio,max_sideways_range_ratio,status
sideways-SPY-1w-2019-10-17-2019-10-17,Sideways,yfinance_cache,SPY,equity_etf,1w,2019-10-17,2019-10-17,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.449137042703,0.449137042703,0.279800908299,0.279800908299,materialized_scoped_dated_window
sideways-SPY-1w-2022-01-20-2022-01-20,Sideways,yfinance_cache,SPY,equity_etf,1w,2022-01-20,2022-01-20,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0721813688928,0.0721813688928,0.328550610449,0.328550610449,materialized_scoped_dated_window
sideways-SPY-1w-2022-02-03-2022-02-10,Sideways,yfinance_cache,SPY,equity_etf,1w,2022-02-03,2022-02-10,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.296714623519,0.474289920045,0.32720344404,0.327490831364,materialized_scoped_dated_window
sideways-SPY-1w-2023-05-18-2023-05-25,Sideways,yfinance_cache,SPY,equity_etf,1w,2023-05-18,2023-05-25,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.376902732079,0.419779141559,0.333571725061,0.354956133886,materialized_scoped_dated_window
sideways-SPY-1w-2025-03-06-2025-03-27,Sideways,yfinance_cache,SPY,equity_etf,1w,2025-03-06,2025-03-27,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0161749754454,0.208944914283,0.306018880499,0.312277186926,materialized_scoped_dated_window
sideways-SPY-1w-2026-03-12-2026-04-02,Sideways,yfinance_cache,SPY,equity_etf,1w,2026-03-12,2026-04-02,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00969474021355,0.177258643302,0.187001925363,0.189611814515,materialized_scoped_dated_window
sideways-TLT-1d-2015-07-28-2015-07-30,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-07-28,2015-07-30,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.101801131238,0.468047641415,0.338427835024,0.342547907335,materialized_scoped_dated_window
sideways-TLT-1d-2015-10-20-2015-10-20,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-10-20,2015-10-20,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.324003390635,0.324003390635,0.331832995478,0.331832995478,materialized_scoped_dated_window
sideways-TLT-1d-2015-10-23-2015-11-03,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-10-23,2015-11-03,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.116505631349,0.485904183132,0.331066251741,0.331365657798,materialized_scoped_dated_window
sideways-TLT-1d-2015-11-19-2015-12-01,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-11-19,2015-12-01,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.034607268092,0.190509983522,0.273923252419,0.273992001397,materialized_scoped_dated_window
sideways-TLT-1d-2015-12-03-2015-12-08,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-12-03,2015-12-08,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.149325235664,0.238010621884,0.273755208635,0.273862344382,materialized_scoped_dated_window
sideways-TLT-1d-2015-12-14-2015-12-28,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-12-14,2015-12-28,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0357890398549,0.503376253585,0.271465702445,0.271750760954,materialized_scoped_dated_window
sideways-TLT-1d-2015-12-30-2016-01-14,Sideways,yfinance_cache,TLT,equity_etf,1d,2015-12-30,2016-01-14,11,11,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.046044173108,0.41923450153,0.261440524311,0.327859218551,materialized_scoped_dated_window
sideways-TLT-1d-2016-04-25-2016-05-31,Sideways,yfinance_cache,TLT,equity_etf,1d,2016-04-25,2016-05-31,26,26,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00313426201989,0.480489648357,0.245957268819,0.300838160166,materialized_scoped_dated_window
sideways-TLT-1d-2016-06-02-2016-06-02,Sideways,yfinance_cache,TLT,equity_etf,1d,2016-06-02,2016-06-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.420891880274,0.420891880274,0.245804661581,0.245804661581,materialized_scoped_dated_window
sideways-TLT-1d-2017-02-08-2017-02-13,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-02-08,2017-02-13,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0563729859568,0.145404344326,0.281289531545,0.281321537179,materialized_scoped_dated_window
sideways-TLT-1d-2017-02-15-2017-03-20,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-02-15,2017-03-20,23,23,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00195921047022,0.484496019768,0.259149458585,0.281505903503,materialized_scoped_dated_window
sideways-TLT-1d-2017-03-28-2017-03-28,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-03-28,2017-03-28,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.45471189983,0.45471189983,0.258500138762,0.258500138762,materialized_scoped_dated_window
sideways-TLT-1d-2017-03-30-2017-04-12,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-03-30,2017-04-12,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0274735656836,0.38558471117,0.258253807537,0.317021538438,materialized_scoped_dated_window
sideways-TLT-1d-2017-08-15-2017-08-15,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-08-15,2017-08-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.472486376843,0.472486376843,0.265655821015,0.265655821015,materialized_scoped_dated_window
sideways-TLT-1d-2017-08-28-2017-08-28,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-08-28,2017-08-28,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.429892551445,0.429892551445,0.233831917563,0.233831917563,materialized_scoped_dated_window
sideways-TLT-1d-2017-09-11-2017-11-28,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-09-11,2017-11-28,56,56,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000296935964667,0.487550840659,0.24715012529,0.313706028628,materialized_scoped_dated_window
sideways-TLT-1d-2017-11-30-2017-12-13,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-11-30,2017-12-13,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.069652257839,0.456799409187,0.2209473814,0.29165108118,materialized_scoped_dated_window
sideways-TLT-1d-2017-12-18-2017-12-26,Sideways,yfinance_cache,TLT,equity_etf,1d,2017-12-18,2017-12-26,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.134275174888,0.365009840859,0.285206707882,0.285340251126,materialized_scoped_dated_window
sideways-TLT-1d-2018-01-02-2018-01-02,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-01-02,2018-01-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.471822662502,0.471822662502,0.284756357409,0.284756357409,materialized_scoped_dated_window
sideways-TLT-1d-2018-01-05-2018-01-31,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-01-05,2018-01-31,18,18,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0106136332735,0.46716254839,0.22329798575,0.284465752428,materialized_scoped_dated_window
sideways-TLT-1d-2018-04-16-2018-04-18,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-04-16,2018-04-18,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.209677800517,0.431927936085,0.326093521368,0.326236244453,materialized_scoped_dated_window
sideways-TLT-1d-2018-04-30-2018-05-25,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-04-30,2018-05-25,20,20,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0238591362148,0.492852583615,0.252267373027,0.262385401247,materialized_scoped_dated_window
sideways-TLT-1d-2018-06-04-2018-06-04,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-06-04,2018-06-04,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.323906818541,0.323906818541,0.280951250972,0.280951250972,materialized_scoped_dated_window
sideways-TLT-1d-2018-06-06-2018-06-28,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-06-06,2018-06-28,17,17,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00518548119203,0.446285095202,0.280404754485,0.288826523525,materialized_scoped_dated_window
sideways-TLT-1d-2018-07-02-2018-07-12,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-07-02,2018-07-12,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.222152493638,0.4782016259,0.288683613436,0.329771921202,materialized_scoped_dated_window
sideways-TLT-1d-2018-07-23-2018-08-08,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-07-23,2018-08-08,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0527540799689,0.445395432674,0.327547555131,0.328168629251,materialized_scoped_dated_window
sideways-TLT-1d-2018-08-22-2018-08-29,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-08-22,2018-08-29,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0927292406493,0.413320453355,0.196931642342,0.197176982739,materialized_scoped_dated_window
sideways-TLT-1d-2018-08-31-2018-09-18,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-08-31,2018-09-18,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0227077058696,0.503200612279,0.185036673528,0.226050944201,materialized_scoped_dated_window
sideways-TLT-1d-2018-12-04-2018-12-13,Sideways,yfinance_cache,TLT,equity_etf,1d,2018-12-04,2018-12-13,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0626705605097,0.337968203282,0.317633472112,0.347030952139,materialized_scoped_dated_window
sideways-TLT-1d-2019-03-19-2019-03-19,Sideways,yfinance_cache,TLT,equity_etf,1d,2019-03-19,2019-03-19,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.157072902815,0.157072902815,0.199773443361,0.199773443361,materialized_scoped_dated_window
sideways-TLT-1d-2020-01-10-2020-01-22,Sideways,yfinance_cache,TLT,equity_etf,1d,2020-01-10,2020-01-22,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0262010635005,0.264003165848,0.26256635882,0.262683548819,materialized_scoped_dated_window
sideways-TLT-1d-2020-09-14-2020-09-16,Sideways,yfinance_cache,TLT,equity_etf,1d,2020-09-14,2020-09-16,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.266169705687,0.427126845168,0.356459176757,0.356601164925,materialized_scoped_dated_window
sideways-TLT-1d-2020-09-18-2020-10-01,Sideways,yfinance_cache,TLT,equity_etf,1d,2020-09-18,2020-10-01,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0489221615592,0.351367038345,0.349694722414,0.350007312397,materialized_scoped_dated_window
sideways-TLT-1d-2020-12-30-2021-01-04,Sideways,yfinance_cache,TLT,equity_etf,1d,2020-12-30,2021-01-04,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.19236266711,0.343578781773,0.2376137792,0.237699336641,materialized_scoped_dated_window
sideways-TLT-1d-2021-05-25-2021-06-07,Sideways,yfinance_cache,TLT,equity_etf,1d,2021-05-25,2021-06-07,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0195216802998,0.257875170711,0.268055229746,0.287683668943,materialized_scoped_dated_window
sideways-TLT-1d-2021-09-27-2021-09-29,Sideways,yfinance_cache,TLT,equity_etf,1d,2021-09-27,2021-09-29,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.101859491629,0.444742163329,0.265866056682,0.287991786746,materialized_scoped_dated_window
sideways-TLT-1d-2021-10-01-2021-10-06,Sideways,yfinance_cache,TLT,equity_etf,1d,2021-10-01,2021-10-06,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0493107628488,0.458015001853,0.288188002243,0.300570990666,materialized_scoped_dated_window
sideways-TLT-1d-2025-07-29-2025-08-04,Sideways,yfinance_cache,TLT,equity_etf,1d,2025-07-29,2025-08-04,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0602267903782,0.366726517015,0.309736387661,0.326168041208,materialized_scoped_dated_window
sideways-TLT-1d-2025-08-21-2025-08-21,Sideways,yfinance_cache,TLT,equity_etf,1d,2025-08-21,2025-08-21,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.48350255826,0.48350255826,0.255153086212,0.255153086212,materialized_scoped_dated_window
sideways-TLT-1d-2025-08-25-2025-08-26,Sideways,yfinance_cache,TLT,equity_etf,1d,2025-08-25,2025-08-26,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.420683631932,0.473722845264,0.254872401465,0.254943097837,materialized_scoped_dated_window
sideways-TLT-1d-2025-08-29-2025-09-02,Sideways,yfinance_cache,TLT,equity_etf,1d,2025-08-29,2025-09-02,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0451214220316,0.250418897822,0.234334685116,0.234341686708,materialized_scoped_dated_window
sideways-TLT-1d-2025-12-01-2026-01-06,Sideways,yfinance_cache,TLT,equity_etf,1d,2025-12-01,2026-01-06,25,0,0,25,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00570375543487,0.346197144781,0.226419431436,0.253244662069,materialized_scoped_dated_window
sideways-TLT-1d-2026-01-29-2026-01-29,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-01-29,2026-01-29,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.46960027429,0.46960027429,0.209164300519,0.209164300519,materialized_scoped_dated_window
sideways-TLT-1d-2026-02-03-2026-02-03,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-02-03,2026-02-03,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.342000892885,0.342000892885,0.209383854907,0.209383854907,materialized_scoped_dated_window
sideways-TLT-1d-2026-02-05-2026-02-13,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-02-05,2026-02-13,7,0,0,7,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0901323660795,0.462049778006,0.209515311446,0.215582731541,materialized_scoped_dated_window
sideways-TLT-1d-2026-02-18-2026-02-26,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-02-18,2026-02-26,7,0,0,7,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0796293328573,0.468159805498,0.224815611996,0.250048631174,materialized_scoped_dated_window
sideways-TLT-1d-2026-03-02-2026-03-06,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-03-02,2026-03-06,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.38208302039,0.504761308737,0.284294941455,0.284620583646,materialized_scoped_dated_window
sideways-TLT-1d-2026-03-10-2026-05-06,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-03-10,2026-05-06,41,0,0,41,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,1.98725629952e-05,0.457138082934,0.284028160609,0.311168654146,materialized_scoped_dated_window
sideways-TLT-1d-2026-05-08-2026-05-08,Sideways,yfinance_cache,TLT,equity_etf,1d,2026-05-08,2026-05-08,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.291982513328,0.291982513328,0.311343582053,0.311343582053,materialized_scoped_dated_window
sideways-TLT-1w-2015-10-08-2015-11-19,Sideways,yfinance_cache,TLT,equity_etf,1w,2015-10-08,2015-11-19,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00725385978489,0.430926129946,0.276553745787,0.32108549957,materialized_scoped_dated_window
sideways-TLT-1w-2015-12-10-2015-12-10,Sideways,yfinance_cache,TLT,equity_etf,1w,2015-12-10,2015-12-10,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.487266392559,0.487266392559,0.272143098311,0.272143098311,materialized_scoped_dated_window
sideways-TLT-1w-2015-12-31-2015-12-31,Sideways,yfinance_cache,TLT,equity_etf,1w,2015-12-31,2015-12-31,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.4032934177,0.4032934177,0.21808370152,0.21808370152,materialized_scoped_dated_window
sideways-TLT-1w-2016-10-13-2016-10-27,Sideways,yfinance_cache,TLT,equity_etf,1w,2016-10-13,2016-10-27,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.282475455818,0.502626914983,0.329017834677,0.356874989467,materialized_scoped_dated_window
sideways-TLT-1w-2017-05-04-2017-05-18,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-05-04,2017-05-18,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.190363574464,0.434423085252,0.228305669618,0.228745297256,materialized_scoped_dated_window
sideways-TLT-1w-2017-07-06-2017-07-06,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-07-06,2017-07-06,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.343272748563,0.343272748563,0.288473156817,0.288473156817,materialized_scoped_dated_window
sideways-TLT-1w-2017-08-03-2017-08-03,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-08-03,2017-08-03,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.473772732378,0.473772732378,0.286348927277,0.286348927277,materialized_scoped_dated_window
sideways-TLT-1w-2017-09-28-2017-10-26,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-09-28,2017-10-26,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.232061415845,0.474615228246,0.220292638764,0.221126773385,materialized_scoped_dated_window
sideways-TLT-1w-2017-11-09-2017-11-09,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-11-09,2017-11-09,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.494580065121,0.494580065121,0.146795202178,0.146795202178,materialized_scoped_dated_window
sideways-TLT-1w-2017-11-23-2018-01-25,Sideways,yfinance_cache,TLT,equity_etf,1w,2017-11-23,2018-01-25,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0434950881881,0.437477866283,0.122759844642,0.135932656243,materialized_scoped_dated_window
sideways-TLT-1w-2018-03-08-2018-03-08,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-03-08,2018-03-08,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.450507697913,0.450507697913,0.274829597942,0.274829597942,materialized_scoped_dated_window
sideways-TLT-1w-2018-03-22-2018-04-26,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-03-22,2018-04-26,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.138822153469,0.499245353072,0.275457880069,0.276838913633,materialized_scoped_dated_window
sideways-TLT-1w-2018-05-24-2018-05-24,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-05-24,2018-05-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.25711925658,0.25711925658,0.279062172219,0.279062172219,materialized_scoped_dated_window
sideways-TLT-1w-2018-06-14-2018-08-02,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-06-14,2018-08-02,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.022588456219,0.303591100682,0.19471227269,0.262643447368,materialized_scoped_dated_window
sideways-TLT-1w-2018-08-23-2018-09-27,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-08-23,2018-09-27,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0317028583208,0.446446260737,0.171539970461,0.197651671129,materialized_scoped_dated_window
sideways-TLT-1w-2018-10-11-2018-11-15,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-10-11,2018-11-15,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0875222216868,0.493665654701,0.228979699409,0.257243235649,materialized_scoped_dated_window
sideways-TLT-1w-2018-11-29-2019-03-07,Sideways,yfinance_cache,TLT,equity_etf,1w,2018-11-29,2019-03-07,15,15,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0147267418846,0.480430292423,0.25757417744,0.30124092562,materialized_scoped_dated_window
sideways-TLT-1w-2020-01-30-2020-02-20,Sideways,yfinance_cache,TLT,equity_etf,1w,2020-01-30,2020-02-20,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.07250537977,0.337939682105,0.262743045641,0.356487089612,materialized_scoped_dated_window
sideways-TLT-1w-2020-09-17-2020-10-08,Sideways,yfinance_cache,TLT,equity_etf,1w,2020-09-17,2020-10-08,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.191661598249,0.368933772173,0.220819106712,0.221454591182,materialized_scoped_dated_window
sideways-TLT-1w-2020-10-29-2020-10-29,Sideways,yfinance_cache,TLT,equity_etf,1w,2020-10-29,2020-10-29,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0913112499826,0.0913112499826,0.222376751056,0.222376751056,materialized_scoped_dated_window
sideways-TLT-1w-2020-11-12-2020-12-24,Sideways,yfinance_cache,TLT,equity_etf,1w,2020-11-12,2020-12-24,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.167167542774,0.408817477802,0.279186623342,0.280551693687,materialized_scoped_dated_window
sideways-TLT-1w-2021-07-22-2021-07-22,Sideways,yfinance_cache,TLT,equity_etf,1w,2021-07-22,2021-07-22,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.238005608532,0.238005608532,0.357213882362,0.357213882362,materialized_scoped_dated_window
sideways-TLT-1w-2021-12-23-2022-01-06,Sideways,yfinance_cache,TLT,equity_etf,1w,2021-12-23,2022-01-06,3,2,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.238469081848,0.327163321578,0.22118215786,0.221565495341,materialized_scoped_dated_window
sideways-TLT-1w-2023-05-11-2023-05-25,Sideways,yfinance_cache,TLT,equity_etf,1w,2023-05-11,2023-05-25,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.1468753169,0.334996644972,0.297844099729,0.298039766436,materialized_scoped_dated_window
sideways-TLT-1w-2023-06-15-2023-06-15,Sideways,yfinance_cache,TLT,equity_etf,1w,2023-06-15,2023-06-15,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.173728771806,0.173728771806,0.294166619726,0.294166619726,materialized_scoped_dated_window
sideways-TLT-1w-2023-06-29-2023-07-13,Sideways,yfinance_cache,TLT,equity_etf,1w,2023-06-29,2023-07-13,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0539509595414,0.469250301529,0.259392206077,0.260093576411,materialized_scoped_dated_window
sideways-TLT-1w-2024-07-04-2024-08-01,Sideways,yfinance_cache,TLT,equity_etf,1w,2024-07-04,2024-08-01,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000772327503301,0.427070529811,0.264251596409,0.305311450367,materialized_scoped_dated_window
sideways-TLT-1w-2025-04-03-2025-04-03,Sideways,yfinance_cache,TLT,equity_etf,1w,2025-04-03,2025-04-03,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.488812581474,0.488812581474,0.306368483658,0.306368483658,materialized_scoped_dated_window
sideways-TLT-1w-2025-04-17-2025-05-08,Sideways,yfinance_cache,TLT,equity_etf,1w,2025-04-17,2025-05-08,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0601499391363,0.393228998797,0.273094439178,0.27356095886,materialized_scoped_dated_window
sideways-TLT-1w-2025-06-12-2025-10-02,Sideways,yfinance_cache,TLT,equity_etf,1w,2025-06-12,2025-10-02,17,0,0,17,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0171672941058,0.463909645221,0.258495414005,0.285711650176,materialized_scoped_dated_window
sideways-TLT-1w-2025-12-11-2026-01-01,Sideways,yfinance_cache,TLT,equity_etf,1w,2025-12-11,2026-01-01,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.265994703922,0.447365421381,0.296607984707,0.297522941615,materialized_scoped_dated_window
sideways-TLT-1w-2026-01-15-2026-02-05,Sideways,yfinance_cache,TLT,equity_etf,1w,2026-01-15,2026-02-05,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0935631424614,0.468472387202,0.229194789396,0.230904941899,materialized_scoped_dated_window
sideways-TLT-1w-2026-03-05-2026-05-07,Sideways,yfinance_cache,TLT,equity_etf,1w,2026-03-05,2026-05-07,10,0,0,10,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0334210669913,0.475893391423,0.140367709123,0.170128271568,materialized_scoped_dated_window
