event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xfc5876d5500810cf16436cc6324e8c1d7987c0b78ccdcadbf37b7568b9035c9c,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-24T08:52:27Z,2017-02-24T08:52:28Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3e15d80390f043303a3698e2339a9552b7cf28ef80e27d40f0e41e2845558292,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-24T09:23:15Z,2017-02-24T09:23:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x48ac33909926660cea9ba5a7f57e023b4285557f8a3a14d1cd033b64344521e4,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-24T10:35:36Z,2017-02-24T10:35:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6549745856734b3d7de713ebc75180cedb38e51c00701f344353d801f5909197,0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-24T13:38:09Z,2017-02-24T13:38:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x75a254eda2dbbca880832d26deeace8e18ffde65d52a18f0ae54e32874bd0149,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-24T18:57:17Z,2017-02-24T18:57:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa693430a328dc82f12974595d99f8bee43191a7edc5ad0090be17a0f929fcde6,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-24T18:57:17Z,2017-02-24T18:57:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf6e2787c66dec8520a69ab81bca9ae967827f4f045f3cd6324f6c5cb61ed4123,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-24T18:57:17Z,2017-02-24T18:57:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x479e0f5e1f01ec50f0eee7be5b8f1fac8e4daa1ccd8f71a8b98bddd617e5e3db,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-24T18:57:38Z,2017-02-24T18:57:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xdf1685ea5392db1732d388c28cacb1f3ff935e9cdf11ab5ca8dea9a5c522ce37,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-24T18:57:38Z,2017-02-24T18:57:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0d27830cca5a007300e8e1a88819a6c2c19644445ce21e92f72dfbbf64584623,0x0000000000000000000000000000000000000000/0x888666ca69e0f178ded6d75b5726cee99a87d698,EtherDelta/Ethereum,2017-02-24T21:04:40Z,2017-02-24T21:04:41Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf1323d921b3fbe4e0b70a88931be445708fcd21b0bcfa35036a09241638ca92e,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-24T21:58:21Z,2017-02-24T21:58:22Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7f86a158c2f35fd3d31caa13832663d07b44cd5373eebae85eb5c1352bdc2b07,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-24T22:09:42Z,2017-02-24T22:09:43Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xc3aa438ae782d837b2e79f9ebf8e41d50d964965eaed319fc51e184a9091b6b3,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T09:10:10Z,2017-02-25T09:10:11Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x222c93b2db3149ceced72ba77e08e7c1ad9beb2166e5d5974eb0832f82bad478,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T14:30:36Z,2017-02-25T14:30:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1444e041e64e8312867ff90563078f7c54791a9bf36cf48fcb954ebfe719ac44,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T15:23:46Z,2017-02-25T15:23:47Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x78ce12c462324e059e4ed49c415a94fface51f4cd339b21bb63bbe3e3e2b8812,0x0000000000000000000000000000000000000000/0x14f37b574242d366558db61f3335289a5035c506,EtherDelta/Ethereum,2017-02-25T16:44:05Z,2017-02-25T16:44:06Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xeeb2393bd3b900fe1412aa1432f1aafd585a7798cf253e3a86a655badf1af771,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:03:58Z,2017-02-25T19:03:59Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x20328775458014eb5635d3918c260803264e68b9b4c2e8d081a481a4b405f092,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:07:40Z,2017-02-25T19:07:41Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7b1ab0b871e45c36c6b613e9d3eae40d1ce59555582d971d0581979dcc9f3324,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:09:56Z,2017-02-25T19:09:57Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x99879720659554db3b2f8e1e739315ec539ffd27b920ee29a629e02394982313,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:12:31Z,2017-02-25T19:12:32Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3a9bd26b29f9a16fb4c17568c644d58c70eddf3be7eb852e4acda421d01a5d82,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:22:17Z,2017-02-25T19:22:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xddf938312ce38f8a64968d805b1cccebef02bc25ffbfbd3c8aa92d4d35600ec4,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T19:25:20Z,2017-02-25T19:25:21Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9e10d026eac440e80265e1dde52c8db280bd8629dfbe40b71d117b936e1ff7ac,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:30:40Z,2017-02-25T19:30:41Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x056632efbd11af1f6d653bbaccdf07485818e6a705e56d294e51050f2529b9de,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T19:49:55Z,2017-02-25T19:49:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xc35b72d55afda6ed69feb956064a2ed1da340ab88cb6dcec4bb963c425c644fd,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T19:52:07Z,2017-02-25T19:52:08Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x50536eac77ce553894e1c34330a251bc733a8b3f365cff83be04c12dc35179a0,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T20:11:32Z,2017-02-25T20:11:33Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x5d2f966af5dd0db952fbe85de01aa1eb1fdb4e964474d53358f9df7c671b763c,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-25T20:26:49Z,2017-02-25T20:26:50Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb6241589304d8762adaae8c55c9b343cba6b8eb8bbf708403caed48f36292458,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T20:54:33Z,2017-02-25T20:54:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xd25fefaad96240374f636a1f09c09eb0f6994571d64527cec45bb8b6c877d0c6,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T20:57:22Z,2017-02-25T20:57:23Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xbbae63767971d941578a4b8cea1ecd51fc02fbb9b5d812cb74514751916b263a,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T20:59:50Z,2017-02-25T20:59:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0b450cd32b36fb9c6fb22aeff98a1dba3aa02b6a2351b0c2c8076a2fceef9485,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:02:15Z,2017-02-25T21:02:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x090702da50f755c80eb93daaddb3553bcc0abc627ab878a72c96b68d2c05b9c6,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:12:24Z,2017-02-25T21:12:25Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x32d11fc0a5ff2c9bd89b8ab349feabc0ed58d404b7543938567f71f56b83f9d3,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:18:00Z,2017-02-25T21:18:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9633221af6c42521d578ec24234db73feccc2e76518ad861e5135e782b67b343,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:24:44Z,2017-02-25T21:24:45Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xdb13045d93eb4cf4bddd63ba06aa21ffe3510f274ddb9a9cb990c0b728068008,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:26:41Z,2017-02-25T21:26:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa437d821eef78a3676833abfef35e0c5951e9d695ce45f3298450118ad7630c6,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:28:59Z,2017-02-25T21:29:00Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe2a1e3cbcf4a6d39778ea7660b43a05cd0281428d1f0f177fb462babb0fcff9b,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T21:34:00Z,2017-02-25T21:34:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x530aeead94baa316857a47524549db8a270aebe56467dd47372592ef72252ed3,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:41:40Z,2017-02-25T21:41:41Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x32953716c6c7ce197e9626d1392db015efe6a4e83635dcbfd3600c0eda8cd3a8,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T21:46:18Z,2017-02-25T21:46:19Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xda8e734aa496ae1ef1a120996cc6ac66ede97aa2315b7e97de580710e6ffaad8,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-25T21:47:12Z,2017-02-25T21:47:13Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xd635d55b5089704697ed737822692cc22f595b71069f57572f93cc99861f495d,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-25T22:02:09Z,2017-02-25T22:02:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
