request_id,provider,instrument,timeframe,root,missing_or_rejected_reason,required_label_source,forbidden_proxy_sources,minimum_acceptance_note
mainregimev2-root-slot-0229,yfinance,DIA,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0230,yfinance,DIA,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0231,yfinance,DIA,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0232,yfinance,DIA,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0233,yfinance,ES=F,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0234,yfinance,ES=F,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0235,yfinance,ES=F,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0236,yfinance,ES=F,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0237,yfinance,GC=F,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0238,yfinance,GC=F,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0239,yfinance,GC=F,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0240,yfinance,GC=F,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0241,yfinance,GLD,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0242,yfinance,GLD,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0243,yfinance,GLD,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0244,yfinance,GLD,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0245,yfinance,NQ=F,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0246,yfinance,NQ=F,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0247,yfinance,NQ=F,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0248,yfinance,NQ=F,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0249,yfinance,QQQ,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0250,yfinance,QQQ,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0251,yfinance,QQQ,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0252,yfinance,QQQ,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0253,yfinance,SPY,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0254,yfinance,SPY,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0255,yfinance,SPY,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0256,yfinance,SPY,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0257,yfinance,USO,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0258,yfinance,USO,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0259,yfinance,USO,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0260,yfinance,USO,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0261,yfinance,YM=F,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0262,yfinance,YM=F,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0263,yfinance,YM=F,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0264,yfinance,YM=F,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0265,yfinance,^DJI,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0266,yfinance,^DJI,1h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0267,yfinance,^DJI,1h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0268,yfinance,^DJI,1h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0269,yfinance,^GSPC,1h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
